Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0000641,Rebecca Mcknight,Finance,Financial Analyst,23-10-2023,"West Kristinaport, Malawi",5,1,Active,On-site,1335176
EMP0000642,Derek Garcia,IT,CTO,26-01-2020,"North Josephton, American Samoa",5,5,Active,On-site,1144549
EMP0000643,Wayne David,R&D,Product Developer,15-01-2022,"East Michellebury, Saint Lucia",4,3,Active,Remote,405228
EMP0000644,Claudia Booth,IT,DevOps Engineer,10-05-2022,"Raymondmouth, Azerbaijan",4,3,Resigned,On-site,644220
EMP0000645,Mary Morales,Operations,Logistics Coordinator,02-09-2021,"Johnfort, Namibia",1,3,Active,On-site,650484
EMP0000646,Tara Ponce,Operations,Supply Chain Manager,08-08-2018,"Margaretville, Botswana",3,7,Active,On-site,553752
EMP0000647,Cheryl Glenn,HR,HR Director,22-11-2024,"East Kimberly, Tuvalu",3,0,Resigned,Remote,407237
EMP0000648,Kevin Little,Marketing,Marketing Executive,20-05-2021,"West Samuelport, Latvia",1,4,Resigned,On-site,905352
EMP0000649,Jean Chan,HR,HR Executive,21-01-2019,"Scottburgh, Korea",3,6,Active,Remote,725661
EMP0000650,Stacey Mckay,Sales,Sales Executive,12-02-2017,"Maysborough, New Caledonia",1,8,Active,On-site,610469
EMP0000651,Gary Moore,Sales,Sales Executive,11-03-2016,"North Anna, Congo",5,9,Active,On-site,895944
EMP0000652,Julia Davis,R&D,Research Scientist,02-04-2019,"Kennedychester, Belize",3,6,Retired,On-site,760575
EMP0000653,Robert Terry,Sales,Account Manager,06-02-2021,"Evanstown, Faroe Islands",2,4,Active,Remote,703019
EMP0000654,Sean Caldwell,IT,Software Engineer,27-11-2016,"Port Anthony, Holy See (Vatican City State)",5,8,Resigned,On-site,885536
EMP0000655,Kristy Hull,R&D,Product Developer,03-05-2015,"West Christopherchester, Italy",3,10,Active,Remote,687174
EMP0000656,Andrea Davis,Operations,Operations Executive,06-06-2020,"Lake David, Northern Mariana Islands",3,5,Active,On-site,522618
EMP0000657,John Wood,Sales,Account Manager,23-08-2022,"Angelaberg, Ukraine",5,2,Active,On-site,971208
EMP0000658,Michelle Bates,Finance,Finance Manager,28-03-2022,"West Brian, Andorra",5,3,Active,On-site,1118052
EMP0000659,Lauren Noble,Finance,Finance Manager,22-05-2016,"Ronniechester, Zambia",3,9,Active,Remote,1862956
EMP0000660,Jillian Lawson,HR,HR Executive,02-03-2016,"Yangmouth, El Salvador",2,9,Resigned,Remote,473632
EMP0000661,Molly Ford,R&D,Research Scientist,11-09-2017,"West George, Belize",5,7,Active,On-site,1182334
EMP0000662,Barbara Medina,HR,HR Manager,28-07-2020,"East Alex, Turkey",2,5,Active,Remote,1357330
EMP0000663,Gregory Bradley Jr.,IT,Software Engineer,16-03-2022,"Lake Jessicafort, United States Minor Outlying Islands",1,3,Active,On-site,1055056
EMP0000664,Kelsey Pearson,Sales,Sales Executive,30-04-2019,"West Kimberly, Timor-Leste",4,6,Resigned,On-site,619010
EMP0000665,Larry Blair,R&D,Research Scientist,30-10-2012,"Stephenborough, Jersey",1,12,Active,On-site,1017328
EMP0000666,Amanda Williams,Sales,Sales Director,29-05-2016,"West Davidport, Congo",1,9,Active,On-site,643875
EMP0000667,Heather Cervantes,HR,Talent Acquisition Specialist,18-02-2025,"Jacksonberg, Cambodia",3,0,Active,On-site,606598
EMP0000668,Andrea Murphy,HR,HR Executive,11-09-2023,"Stevenberg, Nepal",2,1,Active,Remote,736813
EMP0000669,John Kim,Finance,Financial Analyst,19-05-2022,"Brooksmouth, Aruba",2,3,Resigned,On-site,1423208
EMP0000670,Derek Pitts,Operations,Supply Chain Manager,16-03-2014,"East Mark, Greenland",1,11,Active,On-site,1154867
EMP0000671,Mark Sparks,IT,Software Engineer,25-06-2021,"Brownport, Netherlands",3,4,Active,On-site,1349244
EMP0000672,Kevin Carter,IT,DevOps Engineer,14-08-2015,"Clarkview, Qatar",1,10,Active,On-site,487693
EMP0000673,Shane Sullivan,IT,Software Engineer,30-03-2025,"Kimview, Ethiopia",2,0,Active,On-site,1439092
EMP0000674,Kaylee Johnson,Finance,Financial Analyst,08-11-2019,"Sophiaborough, Greece",5,5,Active,Remote,1244661
EMP0000675,Christopher Hopkins,HR,HR Manager,27-07-2019,"North Daniellestad, Albania",4,6,Active,On-site,1338850
EMP0000676,Thomas Rodriguez,Operations,Operations Executive,21-10-2023,"Tanyamouth, Estonia",4,1,Retired,On-site,911713
EMP0000677,Renee Gordon,Sales,Sales Executive,17-02-2011,"North Johnfurt, Saint Helena",2,14,Active,Remote,794310
EMP0000678,Andrew Smith,Sales,Account Manager,02-12-2011,"North Michele, Belarus",5,13,Active,On-site,408229
EMP0000679,Gina Hoffman,IT,Software Engineer,25-11-2018,"South Brookeberg, Comoros",3,6,Resigned,On-site,1336248
EMP0000680,Jason Hill,R&D,Product Developer,15-01-2020,"Rileytown, Guadeloupe",1,5,Active,On-site,1095654
EMP0000681,Sheryl Roberson,Sales,Business Development Manager,08-02-2020,"East Megan, Reunion",1,5,Active,On-site,1746526
EMP0000682,Kevin Palmer,Sales,Business Development Manager,05-09-2015,"Spearston, Vietnam",4,9,Resigned,Remote,1105774
EMP0000683,Eric Whitehead,IT,CTO,21-07-2025,"Laurabury, Iran",5,0,Active,Remote,1084339
EMP0000684,Christopher Arnold,HR,HR Executive,27-07-2024,"West Virginiachester, Saint Pierre and Miquelon",5,1,Active,On-site,409779
EMP0000685,Kara Murray,IT,Data Analyst,12-12-2023,"East James, India",1,1,Active,On-site,921975
EMP0000686,Christian Sanford,IT,Software Engineer,19-04-2017,"Port Jeffery, Barbados",2,8,Active,On-site,1741629
EMP0000687,Lori Robertson,HR,HR Executive,26-03-2019,"Vargasmouth, Israel",2,6,Active,Remote,781241
EMP0000688,William Brown,IT,Data Analyst,24-11-2016,"Ashleyside, United Kingdom",5,8,Active,On-site,925139
EMP0000689,Trevor Ross,IT,DevOps Engineer,12-04-2017,"Lake Robertside, Saint Barthelemy",1,8,Active,On-site,645375
EMP0000690,Lori Ayala,Sales,Account Manager,01-03-2022,"Port Diane, Christmas Island",4,3,Active,On-site,453658
EMP0000691,Elizabeth Serrano,Sales,Sales Executive,10-06-2025,"Taylorton, Holy See (Vatican City State)",1,0,Resigned,On-site,894888
EMP0000692,Jeffrey Mendoza,Operations,Logistics Coordinator,09-10-2018,"Lake Andrea, Costa Rica",1,6,Active,On-site,514072
EMP0000693,Katie Christensen,HR,HR Executive,26-02-2021,"West Benjamin, Hong Kong",3,4,Active,Remote,345692
EMP0000694,Jacob Martinez,IT,Software Engineer,20-03-2019,"Kellistad, Marshall Islands",2,6,Active,Remote,1103016
EMP0000695,Paul Villarreal,HR,HR Executive,14-05-2022,"Michaelhaven, Mali",5,3,Active,On-site,605551
EMP0000696,Charles Andrews,HR,HR Executive,25-04-2014,"New Thomas, Niger",3,11,Active,Remote,712469
EMP0000697,Pamela Fuentes,Marketing,Brand Manager,29-07-2019,"Danielfort, Reunion",2,6,Retired,On-site,1050921
EMP0000698,Crystal Mcdaniel,Operations,Operations Executive,29-07-2025,"Rodriguezview, Solomon Islands",1,0,Active,On-site,1106924
EMP0000699,Justin Smith,Marketing,Content Strategist,15-06-2025,"East Robert, Cayman Islands",1,0,Active,On-site,550326
EMP0000700,Kristen Todd,Sales,Sales Executive,06-06-2024,"South Mitchellville, United States Minor Outlying Islands",5,1,Active,On-site,574028
EMP0000701,Maureen Hayes,Sales,Account Manager,27-10-2018,"North Gregoryville, Guatemala",3,6,Active,On-site,859095
EMP0000702,Erica Clay,Sales,Account Manager,21-06-2022,"Nicoleville, Aruba",4,3,Resigned,On-site,845291
EMP0000703,Edwin Melton,HR,HR Executive,10-07-2019,"Mariaton, Portugal",2,6,Active,Remote,776689
EMP0000704,Patrick Pearson,Operations,Operations Executive,23-05-2025,"New Mikaylahaven, Albania",4,0,Active,Remote,660859
EMP0000705,Megan Cooley,Finance,Accountant,27-02-2019,"East Ray, Zambia",5,6,Active,On-site,866171
EMP0000706,Jacob Murphy,Operations,Operations Executive,16-02-2020,"Kelseyview, Pakistan",4,5,Resigned,On-site,796580
EMP0000707,David Anderson,HR,HR Executive,01-09-2024,"East Markburgh, Nauru",5,0,Terminated,Remote,543817
EMP0000708,Monica Gates,Marketing,Marketing Executive,27-03-2023,"New Teresa, British Virgin Islands",3,2,Active,On-site,1012734
EMP0000709,Jill Perry,Operations,Operations Executive,20-10-2016,"Murphyside, United States of America",1,8,Active,Remote,489629
EMP0000710,Bruce Romero,IT,Software Engineer,22-04-2022,"West Matthew, Denmark",5,3,Resigned,Remote,621206
EMP0000711,Erica Hernandez,Operations,Operations Executive,24-06-2014,"Hernandezfort, Sao Tome and Principe",5,11,Active,Remote,1187511
EMP0000712,Gary Alexander,IT,DevOps Engineer,17-01-2021,"New Angelaside, Poland",1,4,Resigned,Remote,787974
EMP0000713,Patricia Thompson,Marketing,SEO Specialist,18-12-2017,"Nguyenberg, Cayman Islands",4,7,Active,On-site,635372
EMP0000714,Kevin Rodriguez,R&D,Research Scientist,07-01-2019,"Rhondaport, Azerbaijan",3,6,Resigned,On-site,493677
EMP0000715,Savannah Bradley,Operations,Logistics Coordinator,21-06-2017,"Rojastown, Samoa",1,8,Active,Remote,712277
EMP0000716,Vicki Orozco,Operations,Supply Chain Manager,03-07-2019,"West Brandon, Chile",4,6,Active,Remote,657808
EMP0000717,Angela Allen,IT,Data Analyst,05-11-2021,"Jonesmouth, Isle of Man",1,3,Active,On-site,1196552
EMP0000718,Kaitlin Smith,IT,Software Engineer,09-03-2023,"East Carolineton, Slovakia (Slovak Republic)",4,2,Active,Remote,1658565
EMP0000719,Nicholas Hutchinson,Operations,Logistics Coordinator,03-04-2023,"Davisview, Fiji",4,2,Active,On-site,529086
EMP0000720,Matthew Jones,IT,DevOps Engineer,23-08-2020,"Davidview, Guinea",2,4,Active,Remote,842706
EMP0000721,Jessica Young,IT,Software Engineer,07-07-2016,"Lake Brianhaven, Northern Mariana Islands",5,9,Active,Remote,1372823
EMP0000722,Karen Payne,Finance,Financial Analyst,02-08-2018,"Lake Steven, Malaysia",5,7,Terminated,On-site,868053
EMP0000723,Donna Sandoval,IT,Software Engineer,27-01-2019,"Parkerville, Andorra",1,6,Active,On-site,819973
EMP0000724,Donald Flowers,Sales,Sales Executive,23-01-2024,"New Christinestad, Burkina Faso",1,1,Active,On-site,883534
EMP0000725,Dawn Hughes,IT,Software Engineer,10-06-2017,"West Andrea, Hong Kong",5,8,Active,On-site,860765
EMP0000726,Trevor Norris,IT,Software Engineer,31-08-2021,"South Dawnbury, Swaziland",2,3,Active,Remote,1683630
EMP0000727,Deborah Chavez,Sales,Business Development Manager,07-05-2024,"West Sandyshire, Bulgaria",5,1,Active,On-site,1388431
EMP0000728,Christopher Hurst,Sales,Sales Executive,23-08-2020,"Savageview, North Macedonia",1,4,Active,Remote,555478
EMP0000729,Charles Ferguson,Operations,Operations Executive,29-04-2019,"Adamsbury, Montenegro",5,6,Active,On-site,1078273
EMP0000730,Kenneth Johnson,Sales,Account Manager,14-10-2019,"Janetside, Guyana",2,5,Active,Remote,927193
EMP0000731,Claudia Thomas,IT,Software Engineer,26-06-2025,"Catherineville, Bouvet Island (Bouvetoya)",5,0,Active,Remote,897364
EMP0000732,Catherine Hudson,Sales,Sales Executive,17-03-2018,"Ricktown, Colombia",4,7,Active,Remote,724511
EMP0000733,Colin Gonzalez,Sales,Sales Executive,09-12-2014,"East Dorothy, Mauritania",2,10,Retired,Remote,709879
EMP0000734,Ralph Frederick,IT,IT Manager,28-01-2024,"North Joseph, Czech Republic",3,1,Active,Remote,1652994
EMP0000735,Kristen Anderson,Marketing,SEO Specialist,01-04-2024,"Smithshire, Latvia",2,1,Resigned,On-site,600134
EMP0000736,Brenda Brewer DDS,Sales,Sales Executive,03-01-2022,"New Kennethstad, Saudi Arabia",5,3,Retired,Remote,566744
EMP0000737,Ronnie Bell,Finance,Financial Analyst,31-10-2017,"West Zacharyburgh, Cameroon",5,7,Active,On-site,676453
EMP0000738,Brittany Edwards,Finance,Finance Manager,02-07-2018,"Port Anthonybury, British Virgin Islands",5,7,Active,Remote,2320289
EMP0000739,Brandon Lee,Finance,Accountant,26-07-2014,"Freemanchester, Kazakhstan",1,11,Resigned,On-site,557316
EMP0000740,Marvin Nguyen,Sales,Account Manager,06-09-2022,"Yeseniafurt, Bahamas",2,2,Active,On-site,972474
EMP0000741,Ashley Cameron,Sales,Sales Executive,20-04-2021,"West Nicolestad, Dominican Republic",2,4,Terminated,Remote,584979
EMP0000742,John Mack,IT,Software Engineer,09-03-2019,"Franklinfort, Croatia",3,6,Resigned,On-site,1587697
EMP0000743,Emma Strickland,Marketing,Marketing Executive,17-12-2018,"Vasquezland, Italy",2,6,Active,On-site,1173260
EMP0000744,Susan Morales,Sales,Sales Executive,21-07-2021,"Lambertborough, Greece",5,4,Active,On-site,547374
EMP0000745,Michael Mckinney,IT,Software Engineer,13-10-2022,"Scottton, Lebanon",1,2,Active,Remote,951632
EMP0000746,Elizabeth Brown,Marketing,Marketing Executive,19-05-2018,"Jacobsonshire, United Arab Emirates",1,7,Active,On-site,604064
EMP0000747,Crystal Hutchinson,HR,HR Executive,30-05-2022,"Clintonland, Swaziland",4,3,Active,On-site,516143
EMP0000748,Emily Crawford,Operations,Supply Chain Manager,29-03-2016,"Weaverbury, Anguilla",5,9,Active,On-site,922013
EMP0000749,Justin Roach,Finance,Financial Analyst,27-01-2022,"New Christinaview, Austria",3,3,Active,On-site,1405607
EMP0000750,Ashley Wright,Sales,Sales Executive,17-05-2023,"Port Codymouth, Sudan",4,2,Retired,Remote,525655
EMP0000751,Krystal Franklin,Operations,Operations Executive,23-08-2022,"Charlestown, Cuba",4,2,Active,On-site,706948
EMP0000752,Jill Wall,Marketing,Marketing Executive,11-09-2015,"Morganborough, Benin",5,9,Terminated,On-site,844320
EMP0000753,Kimberly Mccoy,Operations,Operations Executive,12-05-2019,"Matthewland, Micronesia",5,6,Active,On-site,437275
EMP0000754,Elizabeth Jones,IT,Software Engineer,15-12-2024,"West Kristen, Congo",5,0,Active,On-site,1288316
EMP0000755,Eduardo Rodriguez,Sales,Business Development Manager,20-02-2025,"Millston, Jordan",5,0,Active,On-site,729649
EMP0000756,Ruben Jensen,Marketing,Marketing Executive,18-07-2025,"Fletcherview, Ukraine",4,0,Resigned,On-site,617699
EMP0000757,Kimberly Carter,Finance,Accountant,05-01-2022,"New Danielport, Costa Rica",1,3,Active,On-site,814819
EMP0000758,Jason Mccarthy,IT,Software Engineer,30-11-2018,"East Ashley, Spain",3,6,Active,Remote,1530381
EMP0000759,Robert Brown,Operations,Logistics Coordinator,23-12-2016,"Bonillaberg, Sweden",3,8,Active,Remote,483374
EMP0000760,Isaac Campbell,Sales,Sales Director,21-09-2011,"Port Morganhaven, Latvia",2,13,Resigned,On-site,1094293
EMP0000761,Jennifer Sullivan,Sales,Sales Executive,14-04-2017,"East Jasmine, Sri Lanka",5,8,Active,On-site,573355
EMP0000762,Pam Wells,IT,Software Engineer,10-03-2015,"Simpsonburgh, Anguilla",1,10,Resigned,On-site,1083765
EMP0000763,Christine Keller,Marketing,Marketing Executive,26-07-2019,"North Joseborough, Germany",3,6,Active,On-site,474627
EMP0000764,William Gray,Marketing,Content Strategist,16-08-2020,"Wardmouth, Oman",5,4,Active,On-site,740249
EMP0000765,Timothy Freeman,Marketing,SEO Specialist,19-11-2015,"Oconnorfort, Azerbaijan",1,9,Active,On-site,902827
EMP0000766,Miss Susan Gay MD,Operations,Operations Executive,17-10-2019,"West Richardhaven, Benin",4,5,Active,Remote,645419
EMP0000767,Andrew Weiss,IT,Software Engineer,24-03-2021,"West Stacybury, Bhutan",3,4,Active,Remote,1447797
EMP0000768,Ronald Martin,Marketing,Marketing Executive,03-08-2025,"Robbinsland, Brazil",2,0,Active,On-site,676337
EMP0000769,Matthew Bautista,Operations,Operations Executive,14-02-2012,"New Samuel, Israel",5,13,Active,On-site,500236
EMP0000770,Stephanie Hawkins,HR,HR Director,21-03-2018,"Jonesburgh, French Polynesia",2,7,Active,On-site,831530
EMP0000771,Jason Mathis,Operations,Operations Executive,02-10-2019,"North Duane, Solomon Islands",5,5,Resigned,On-site,1069920
EMP0000772,Barbara Moore,Operations,Operations Executive,25-08-2016,"West Tamara, Chile",5,8,Active,Remote,1035620
EMP0000773,Jose Pearson,Finance,Accountant,07-04-2024,"Jessicashire, Rwanda",2,1,Active,Remote,851141
EMP0000774,Christopher Hartman,HR,HR Executive,28-05-2018,"Patriciaborough, Turkey",4,7,Active,Remote,543914
EMP0000775,Teresa Collins,IT,Software Engineer,15-11-2017,"South Danielmouth, Argentina",5,7,Active,Remote,1066142
EMP0000776,Donald Davis,Operations,Operations Executive,20-09-2014,"Lake Rodney, Korea",4,10,Active,On-site,430179
EMP0000777,Thomas Williams,Operations,Logistics Coordinator,12-07-2023,"Shawnberg, Rwanda",3,2,Active,On-site,500328
EMP0000778,Glenda Small,Operations,Operations Executive,19-11-2018,"Lake Jennifer, French Guiana",4,6,Active,Remote,589051
EMP0000779,Daniel Bautista,IT,Data Analyst,28-12-2011,"West Joshuaport, Thailand",5,13,Active,On-site,1008456
EMP0000780,Stephen Torres,Operations,Logistics Coordinator,25-02-2019,"Gordonville, American Samoa",5,6,Active,On-site,838378
EMP0000781,Brian Sullivan,IT,Software Engineer,04-10-2017,"New John, Maldives",3,7,Active,On-site,1452777
EMP0000782,Susan Smith,HR,Talent Acquisition Specialist,12-12-2024,"Sheltonmouth, Angola",3,0,Resigned,On-site,1100874
EMP0000783,Kaylee Barnett,IT,DevOps Engineer,02-01-2022,"Jasonville, Italy",4,3,Active,On-site,403996
EMP0000784,Daniel Nichols,Marketing,SEO Specialist,07-04-2018,"West Sabrinaport, Latvia",3,7,Active,On-site,785365
EMP0000785,Barbara Robles,Marketing,SEO Specialist,23-08-2021,"Edwardsburgh, Belarus",2,3,Active,On-site,750686
EMP0000786,Dustin Davis,Marketing,Marketing Executive,27-08-2016,"Port Sean, Bermuda",3,8,Active,Remote,560614
EMP0000787,Cameron Moreno,IT,Software Engineer,28-12-2015,"South Michaeltown, Morocco",1,9,Resigned,Remote,1374701
EMP0000788,William Johnson,Sales,Business Development Manager,08-07-2016,"South Carolville, Maldives",5,9,Active,Remote,1478483
EMP0000789,William Burnett,Operations,Operations Executive,08-07-2025,"Laurahaven, British Virgin Islands",2,0,Active,Remote,1175136
EMP0000790,Tammy Swanson DDS,IT,Software Engineer,16-12-2015,"New Heather, Sri Lanka",2,9,Active,On-site,1596654
EMP0000791,Spencer Donaldson,Operations,Logistics Coordinator,11-01-2023,"Brownmouth, Ethiopia",2,2,Active,On-site,498860
EMP0000792,Dwayne Mcgee,R&D,Product Developer,18-11-2021,"New Teresafort, Ghana",2,3,Active,On-site,528548
EMP0000793,Adrian Henderson,Marketing,Marketing Executive,03-09-2017,"Sullivanmouth, Christmas Island",4,7,Terminated,On-site,1184943
EMP0000794,Sheila Walsh,HR,Talent Acquisition Specialist,06-10-2024,"Justinside, Somalia",2,0,Active,On-site,846526
EMP0000795,Bethany Velez,IT,Software Engineer,05-05-2013,"West Darius, Senegal",2,12,Retired,On-site,1031814
EMP0000796,Michael Hoffman DDS,IT,Software Engineer,24-01-2017,"South Ericport, Mongolia",4,8,Active,On-site,1782839
EMP0000797,Brandi Johnson,IT,IT Manager,21-11-2024,"North Timothy, Kiribati",3,0,Resigned,Remote,1937273
EMP0000798,Brooke Porter,IT,Software Engineer,22-07-2025,"Hannahburgh, United States of America",2,0,Active,On-site,1732209
EMP0000799,Scott Thompson,HR,HR Executive,27-08-2019,"South Andrew, Saint Lucia",4,5,Active,On-site,644695
EMP0000800,David Rodriguez,IT,IT Manager,03-09-2020,"North Christopherberg, Grenada",4,4,Resigned,On-site,2482486
EMP0000801,April Mcbride,IT,Software Engineer,23-05-2025,"South Ianmouth, India",1,0,Terminated,Remote,797258
EMP0000802,Chris Johns,Operations,Logistics Coordinator,20-09-2024,"Port Kathleenmouth, Hong Kong",4,0,Active,On-site,553929
EMP0000803,Julia Lynn,Marketing,Marketing Executive,31-01-2023,"New Stephenland, Azerbaijan",2,2,Active,On-site,605674
EMP0000804,Edwin Herrera,HR,HR Executive,15-02-2019,"Christopherchester, Malaysia",3,6,Active,Remote,394123
EMP0000805,Brianna Blake,Sales,Sales Executive,23-03-2025,"Lake Lawrence, Ghana",4,0,Active,On-site,703328
EMP0000806,Sandra Cook,Marketing,Content Strategist,10-03-2016,"Brittanyview, Mozambique",2,9,Active,On-site,576508
EMP0000807,Dakota Meyers,Marketing,Marketing Executive,21-07-2016,"North Amanda, South Georgia and the South Sandwich Islands",5,9,Active,On-site,562174
EMP0000808,Sabrina Bailey,Sales,Sales Executive,23-02-2022,"Port Mark, Uganda",5,3,Active,Remote,607882
EMP0000809,Tammy Fernandez,Sales,Sales Executive,05-01-2019,"Josephton, India",5,6,Active,On-site,665732
EMP0000810,Kenneth Foster,HR,Talent Acquisition Specialist,11-01-2020,"New Aliciaton, Niue",4,5,Active,Remote,690028
